<mention> <total_count> <total_unique_doc_count>
DEMOCRATS	23	21
rockish	22	22
renascence	22	22
anti-cancer	22	22
Trainset	22	17
OLYMPICS	22	21
Isil	22	19
Co-Producer	22	21
VoCals	21	9
STRIKER	21	8
''California''	21	21
market-based	20	20
PASSENGER	20	9
Navala	20	12
Irân	20	9
IRANIAN	20	19
Episode 20	229	200
COACHES	20	18
BHARAT	20	18
''Buffy''	20	20
anti-democratic	19	19
Socker	19	15
Interquel	19	19
ENZYME	19	16
Daehanminguk	19	13
''NCIS''	19	19
 Democratic	19	15
underproduced	18	18
interquel	18	15
biocatalysts	18	14
SINGS	18	14
Ndia	18	15
EXchange	18	8
747-400	18	18
İran	17	14
rom-com	17	17
pro-democratic	17	16
poppish	17	17
photosets	17	15
early 17th century	1	1
apoenzyme	17	15
Scottish-born	17	17
GEOLOGICAL	17	16
DISNEY	17	16
BACKING	17	2
thefacebook	16	9
co-producing	16	16
WIKIPEDIA	16	13
OlympicGames	16	13
MIT's	16	16
A 16 team Football	1	1
–	15	11
subqueries	15	9
self-produced	15	11
rock-n-roll	15	15
pre-primary	15	12
nondemocratic	15	13
football's	15	15
REPRESENTATIVES	15	14
GEOLOGY	15	15
B742	15	13
 rock	15	15
threequel	14	14
rockmusic	14	6
nonsmoker	14	13
geologies	14	13
follow-up	14	14
fapl	14	9
cephalopoda	14	14
back-up	14	14
Wicketkeeping	14	13
SUNG	14	12
Renaissance-style	14	14
PopStar	14	7
Parasikas	14	10
OBAMA	14	13
NewsPaper	14	11
Frontmen	14	13
 football	14	14
steam-hauled	13	13
biocatalyst	13	13
Vice-Premier	13	13
Undemocratic	13	12
Queen’s	13	13
NCAA.org	13	13
Kricket	13	9
JOURNALS	13	13
FUTBOL	13	12
2012 13 English Premiership	3	3
iconographers	12	12
footie	12	11
eurosong	12	12
enzymologist	12	11
SINGERS	12	9
PERSIA	12	10
NOVELS	12	10
K 12 education	261	249
H.M.	12	12
FAPL	12	5
Eranshahr	12	7
Congressmember	12	11
COACHING	12	11
BarackObama	12	6
B613	12	7
747X	12	4
teuthologist	11	11
plant-based	11	10
ovel	11	6
macbook	11	9
followed	11	7
flav	11	10
cricketeer	11	10
Sugared	11	9
PRODUCING	11	10
PHOTOGRAPH	11	7
Ovel	11	11
Indian-born	11	11
Hindistan	11	10
EPSN	11	11
Democratics	11	10
romantic-comedy	10	10
photomodel	10	9
olympicgames	10	10
lEaD	10	6
ipedia	10	3
holoenzymes	10	9
WikiPedia	10	8
South-Korea	10	9
SkypeOut	10	7
SINGING	10	9
Photomedia	10	10
IRANI	10	5
GridIron	10	3
Fitba	10	9
ESPNHD	10	10
rock-	9	9
pAper	9	8
UCBerkeley	9	9
Thefacebook	9	4
TRILOGY	9	7
SERN	9	5
SCOTUS	9	9
Popmusic	9	8
PLayer	9	7
Facebook.com	9	8
EuroSong	9	5
Beyoncé's	9	9
Berkeley's	9	9
 Indian	9	9
virtual-reality	8	8
skorea	8	7
pop-oriented	8	8
nkorea	8	8
behinds	8	7
Whispernet	8	5
SkypeIn	8	4
Romcom	8	7
Ricket	8	8
RABI	8	6
Photographically	8	8
PRODUCED	8	8
MODELING	8	7
LOCOMOTIVE	8	6
Korea's	8	8
K 8 school	273	250
FootBall	8	8
ENzyme	8	4
Disney’s	8	7
Dem.	8	7
Co-producer	8	8
BOLLYWOOD	8	8
sato	7	5
futbol 7	1	1
democratism	7	7
b747	7	4
Sql	7	7
Skyping	7	6
Rockier	7	6
Rennaissance	7	7
Primary 7	21	20
PRODUCERS	7	7
PLAYSTATION	7	7
Indya	7	7
Gagas	7	6
EUROVISION	7	7
Disneyesque	7	7
DEMOCRAT	7	7
Congressmembers	7	6
Bicillin	7	3
APPLES	7	7
747-200	7	6
pop-star	6	6
pOp	6	4
midquel	6	6
[a	6	6
TUMOR	6	6
StarWars.com	6	5
Soccor	6	5
Scottsman	6	6
Rotland	6	3
Renaissance-era	6	6
POPular	6	5
PHOTOGRAPHIC	6	6
Olimpics	6	6
Inidan	6	6
Grade 6	441	382
Footballclub	6	6
FOOTBALLERS	6	3
Duffs	6	6
Co-production	6	6
BEVERAGES	6	5
BEVERAGE	6	5
American-football	6	6
wikipedia.org	5	5
teuthology	5	5
pop-music	5	5
football/soccer	5	5
demokratia	5	4
bgv	5	3
air-breathing	5	5
WicketKeeping	5	4
ROck	5	4
POPSTAR	5	3
Olympigs	5	4
NKorea	5	5
MiT	5	4
LOCOMOTIVES	5	4
Jangmadang	5	4
JUSTICES	5	5
Holoenzyme	5	5
GEOL	5	5
EnZymes	5	5
ESPN/ABC	5	5
Democrats'	5	5
Democratism	5	4
CONGRESSMAN	5	4
Big 5	450	310
Bhart	5	5
''Scandal''	5	5
 footballer	5	5
 Democrat	5	5
ভারত	4	4
songstress	4	4
soccer/football	4	4
roducer	4	4
renessaince	4	4
photographics	4	4
olimpics	4	4
nondemocracies	4	2
footballer.	4	4
football)	4	4
enzyme-catalyzed	4	4
coros	4	2
co-lead	4	3
appleblossom	4	4
Scotland’s	4	4
SIngers	4	4
ROCKERS	4	4
Protorenaissance	4	3
PREMIERSHIP	4	3
PASSENGERS	4	4
Obama’s	4	4
Obama's	4	4
North-Korea	4	3
N.C.I.S.	4	4
Lilibet	4	1
Geologies	4	2
GRIDIRON	4	4
GEOLOGIC	4	3
Facebook's	4	4
Enzymic	4	4
Enzymatically	4	4
Democra	4	3
DAESH	4	4
Co-produced	4	4
CanCer	4	3
CRICKETER	4	3
Biocatalysts	4	4
Beyoncés	4	4
A.L.	4	4
-ose	4	4
 production	4	4
 producer	4	4
 pop	4	4
 lead	4	3
 Scottish	4	4
 Football	4	4
virtual 3D worlds	1	1
startupers	3	3
rock’n’roll	3	3
rock-music	3	3
ricket	3	3
pro-football	3	3
lead-singer	3	3
horror-film	3	3
grade 3-8	1	1
germanotta	3	2
estrade	3	2
criket	3	3
consists	3	3
coaches’	3	3
co-producers	3	3
beatmaker	3	3
adventure-horror	3	3
VOice	3	3
VOCALISTS	3	3
TheFacebook	3	2
Tesla's	3	3
TUMORS	3	2
StartUps	3	3
Scottish-Tribal	3	3
SKorea	3	3
RomCom	3	3
Renaisance	3	2
Pre-Production	3	3
Parsia	3	3
NorthKorea	3	3
NEWSPAPERS	3	3
Model 3	285	182
Koream	3	3
Kindle 3	2	2
Jumbos	3	3
Indo-	3	3
India’s	3	3
INdia	3	3
House's	3	3
Gaga-ish	3	2
Football 	3	3
EUROSONG	3	3
ESPN’s	3	3
Dprk	3	2
Democratic 	3	2
DIsney	3	3
DEmocracy	3	2
CERN's	3	3
Bolywood	3	3
Beyonce's	3	3
 Prince	3	2
 Olympic	3	3
 MIT	3	2
 Disney	3	3
Écosse	2	2
thefacebook.com	2	2
teslamotors	2	2
starwars.com	2	2
specificities	2	2
rock-tinged	2	2
rock-based	2	2
rock-band	2	2
rock's	2	2
rock 	2	2
primary/elementary	2	2
pop-based	2	2
pop-	2	2
occer	2	1
number 2	10	9
novelistically	2	2
non-democratic	2	2
journal-affiche	2	2
irān	2	2
iNDIA	2	2
horror-thriller	2	2
frontress	2	2
footballeer	2	2
football-specific	2	2
exchange-listed	2	2
enzyme's	2	2
enzime	2	2
early-stage	2	2
dance/pop	2	2
daehanminguk	2	1
cancer-like	2	2
beyhive	2	2
baller	2	2
apoenzymes	2	2
Veganist	2	2
Subquery	2	1
Starwars.com	2	2
Start-Up	2	2
Skypeout	2	1
Skypecasting	2	1
SOCcer	2	2
Rooball	2	2
RocK	2	2
Renessaince	2	2
ROCKER	2	2
REVOKE	2	2
Pfizerpen	2	2
Persian-born	2	2
Persia's	2	2
Page 2	14	9
POPstar	2	2
PLayers	2	2
Olympic-style	2	2
Olympic-level	2	2
OLYMPIAN	2	2
Nouveautés	2	2
Nondemocratic	2	2
NCAA-compliant	2	2
Midquel	2	1
Macbooks	2	2
MODELLING	2	2
MALIGNANT	2	1
Korean-born	2	2
Korean-	2	2
Kindle 2	27	8
Iranian-born	2	2
ISIL/ISIS/IS	2	1
INdian	2	2
Golf 	2	2
FÚTBOL	2	2
Elizabeth 2	142	120
Eliz 2	94	57
Elisabeth 2	6	6
ENZyme	2	2
Disnified	2	2
Disney'	2	2
D-	2	2
Criket	2	2
California-Berkeley	2	2
CAncer	2	2
Boltavara	2	1
Biocatalyst	2	1
Anti-Cancer	2	1
AmeRug	2	2
747-300	2	2
747-121	2	1
747 2R7F	2	1
.azw	2	2
''Renaissance''	2	2
""soccer""	2	2
 soccer	2	2
 model	2	2
 horror	2	2
 basketball	2	2
 Scotland's	2	2
 Disney's	2	2
 Berkeley	2	2
Теsla's	1	1
İranian	1	1
İndia	1	1
“Eurovision-2009”	1	1
www.wikipedia.com	1	1
www.facebook.com	1	1
vocals/lyrics	1	1
vocals/Guitar	1	1
toke	1	1
theFacebook	1	1
tafkap	1	1
startuper	1	1
soccer/''fútbol''	1	1
soccer's	1	1
sidestory	1	1
side-story	1	1
scottland	1	1
romcoms	1	1
romantic-comedic	1	1
rom-coms	1	1
rockiest	1	1
rockbands	1	1
rock/	1	1
rock-version	1	1
rock-twist	1	1
rock-style	1	1
rock-oriented	1	1
rock-leaning	1	1
rock-inspired	1	1
rock'n'rollers	1	1
renaissance-era	1	1
production-wise	1	1
producer/engineer	1	1
producer-driven	1	1
producer(s)	1	1
pro-boxing	1	1
pro-Iranian	1	1
primary-election	1	1
primary-care	1	1
priamry	1	1
poppiest	1	1
popband	1	1
pop/R&B	1	1
pop-like	1	1
pop-centric	1	1
pop's	1	1
photo-shoot	1	1
penicillin-group	1	1
peniciline	1	1
penicilin	1	1
passenger-hauling	1	1
pRODUCTIONS	1	1
outpointed	1	1
nondemocracy	1	1
nkorean	1	1
nachfolger	1	1
model,	1	1
mitei	1	1
microtumors	1	1
microdaily	1	1
many-layered	1	1
mannequeins	1	1
lead-vocals	1	1
kourogi	1	1
khwwani	1	1
jockland	1	1
iraNi	1	1
horror/thriller	1	1
horror-movie	1	1
horror-	1	1
haloenzyme	1	1
golf-like	1	1
frontperson	1	1
footlballer	1	1
footbweirdoayer	1	1
footballеr	1	1
footballplayer	1	1
footballers'	1	1
footballer's	1	1
footballer 	1	1
footballballer	1	1
football-related	1	1
football-player	1	1
football-field	1	1
football 	1	1
facebook.com/usmc.drumcorps	1	1
facebook.com	1	1
enzyme-catalysed	1	1
enzymatically-catalyzed	1	1
enzYme	1	1
ensyme	1	1
encyme	1	1
enZYmes	1	1
elementary-age	1	1
direct-primary	1	1
demo-kratia	1	1
dad-rock	1	1
cricket-a-wicket	1	1
courants	1	1
cold-starts	1	1
coach. 	1	1
clucker	1	1
cancerophobia	1	1
backing vocals	1	1
back-vocal	1	1
association-football	1	1
apple-wood	1	1
apple-tree	1	1
Yepple	1	1
Wikipedic	1	1
Wikipedia.org	1	1
Wikipedia's	1	1
Wikipeda	1	1
VoCal	1	1
VIRTUALITY	1	1
VEGAN	1	1
Underproduced	1	1
U.S.Representative	1	1
U.S.House	1	1
U.S.Congressmen	1	1
Tsla	1	1
Trump’s	1	1
Trumpite	1	1
Trumpian	1	1
Trump's	1	1
Teslarian	1	1
Teckric	1	1
Sutoijii	1	1
SubContinent	1	1
StilL	1	1
Start-ups	1	1
Start-up-Label	1	1
Southkorean	1	1
South-Korean	1	1
Soccer/Football	1	1
Soccer-Girls	1	1
Soccer-Boys	1	1
Skype.com	1	1
Skype's	1	1
Singstimmen	1	1
Singing/Vocal	1	1
Scottish-based	1	1
Scotland-trained	1	1
Scotch-fueled	1	1
Scotch'	1	1
SInging	1	1
SIng	1	1
SINGs	1	1
SINGing	1	1
SCotland	1	1
Romcoms	1	1
Roducer	1	1
Rockish	1	1
Rock's	1	1
RoCKERS	1	1
Renascentist	1	1
Renaissantist	1	1
Rawk!	1	1
Queen Elizabeth II	1	1
Producer/Engineer	1	1
Prince_	1	1
Prince)	1	1
Primary,	1	1
Premier_League	1	1
Popmusi	1	1
Pop/CHR	1	1
PlayStation 1	7	7
PhotoGraphic	1	1
Permapen	1	1
Penicllin	1	1
PRoductions	1	1
PHOTOGRAPHED	1	1
Olympic-like	1	1
Obama'	1	1
OLympics	1	1
Nondemocracies	1	1
NoVeL	1	1
NCAAs	1	1
N.C.A.A.	1	1
Melovoice	1	1
Medieval-Renaissance	1	1
Mahadipladesh	1	1
MOTor	1	1
MITEI	1	1
MALignant	1	1
M.O.D.A.A.K.	1	1
M.I.T.'s	1	1
King-directed	1	1
Kindles	1	1
Iranian-supported	1	1
Iranian-based	1	1
Iranian-backed	1	1
Iranian 	1	1
Inkfish	1	1
IndiaGlitz.com	1	1
ISIS/ISIL	1	1
ISIS-chan	1	1
ISIS'	1	1
ISIL’s	1	1
ISIL's	1	1
IRan	1	1
INDEA	1	1
Holoenzymes	1	1
HoloEnzyme	1	1
Hindustania	1	1
HOSTILITIES	1	1
Game_of_Thrones	1	1
GEOSCIENCE	1	1
GEOLOGISTS	1	1
FútBOL	1	1
FuteBOL	1	1
FuTBOL	1	1
Friendlook	1	1
Football/soccer	1	1
Football. 	1	1
Football.	1	1
Football-player	1	1
Football(soccer)	1	1
FoOtBaLl	1	1
Facebook’s	1	1
Facebooker	1	1
Facebook.	1	1
FRONTMAN	1	1
FACEbook	1	1
Eurovizyon	1	1
Enzymes 	1	1
English 1st Tier	1	1
Englands's	1	1
ESPN/Star	1	1
ENZYMATIC	1	1
E-novel	1	1
Duracillin	1	1
Democrats)	1	1
Democratic-leaning	1	1
Democratic)	1	1
Democrat.	1	1
Democrat-controlled	1	1
Deep_Learning	1	1
Daesh/ISIS	1	1
Daech	1	1
DEmocratic	1	1
D)	1	1
Crysticillin	1	1
Co–Production	1	1
Co-produce	1	1
Co-Produced	1	1
Carcinophobia	1	1
Cal-Berkeley	1	1
CERN’s	1	1
CERN-ATLAS	1	1
Bukjoseon	1	1
Bollywood's	1	1
BioCatalyst	1	1
BeyHive	1	1
Barackobama	1	1
BEARcade	1	1
B-747	1	1
Assistant-Coach	1	1
Apfelbäume	1	1
Alba's	1	1
AZW	1	1
ACV-Tripeptide	1	1
747-SR100	1	1
747-2R7F	1	1
747-236B	1	1
747-200C	1	1
11-woman	1	1
(vocals)	1	1
(goalkeeper)	1	1
(VR)	1	1
(Prince)	1	1
(Democratic)	1	1
(Democrat)	1	1
(Dem.)	1	1
'start-up'	1	1
''noveli''	1	1
''Scandal.''	1	1
""Americans""	1	1
 models	1	1
 cricketer	1	1
 Vocals	1	1
 Trump	1	1
 Singer/guitarist	1	1
 Scottish-born	1	1
 Scotland’s	1	1
 Obama	1	1
 Democratic 	1	1
भारत गणराज्य	4	4
Ērān, Īrān	1	1
’90s song	1	1
抗 美 援 朝 战 争	1	1
youth-team coach	1	1
youth team coach	317	287
youth talent coach	1	1
youth romantic-comedy	1	1
youth coach	769	711
youth Coach	2	2
yards passing	1	1
yard lines	48	46
www wikipedia com	8	6
www facebook com	24529	21987
www Facebook com	39	38
world market	646	606
world football	2	2
women's soccer	98	98
women's intercollegiate basketball	1	1
women's football tournament	17	17
women's football	863	857
women's college basketball	5	5
women's basketball	458	454
women s soccer	2284	1661
women s football	2070	1327
women s college basketball	136	129
women s Soccer	7	7
women s Football	3	3
will of the society	1	1
wild apple	34	29
wikipedia org	1184	985
whose parent company	2	2
white sugar	98	81
white refined sugar	5	2
white music	232	218
whisky regions	1	1
whisky in Scotland	2	2
whisky distilling	2	1
whisky distillery	68	61
whisky distilleries	43	38
whisky Distilleries	1	1
weekly paper	600	570
wee dram	1	1
war in nearby Korea	3	3
war in Korea	59	58
war broke out between North and South Korea	1	1
war broke out between North Korea and South Korea	1	1
war broke out	2066	2026
walt disney company	1	1
vote open to non-members	1	1
vocals, rap	1	1
vocals, he returned to the band in the summer of 2011	1	1
vocals sung by	6	1
vocals producer	1	1
vocals in studio	1	1
vocals background	1846	1334
vocals Background	83	66
vocals (background)	13	12
vocals (all tracks). piano (tracks 1, 6, 7, 12). synth (track 1)	1	1
vocals (A4)	1	1
vocals (A1, B3)	1	1
vocalist and main songwriter	1	1
vocal, drums	1	1
vocal support	3	1
vocal styles	4	1
vocal samples	219	201
vocal production	359	298
vocal producers	10	10
vocal producer	373	234
vocal pop	30	29
vocal performance	1405	1260
vocal music	1396	1243
vocal lines	1	1
vocal harmonies	714	654
vocal expressions	3	1
vocal arrangements	438	362
vocal Production	5	5
vocal Pop	1	1
vocal Performance	2	2
visual artist	3204	2946
virtual world	988	676
virtual version	47	42
virtual universe	16	15
virtual technologies	9	8
virtual space	175	141
virtual simulation	21	21
virtual realms	3	3
virtual reality goggles	14	14
virtual reality games	18	17
virtual reality environment	30	27
virtual reality VR	52	51
virtual reality (VR)	6	6
virtual reality	2169	1450
virtual realities	25	24
virtual realia option	1	1
virtual presence	19	19
virtual learning environments	33	29
virtual image	66	46
virtual gaming	13	13
virtual environments	234	163
virtual environment	327	251
virtual computing world	1	1
virtual computer generated environment	1	1
virtual afterlife	1	1
vice premier	149	129
very sweet	1	1
very strict vegetarian	1	1
vegan practice	2	2
vegan lifestyle	45	41
vegan friendly	26	25
vegan food preparation	3	3
vegan food	69	58
vegan diets	40	26
vegan diet	116	98
vegan cuisine	7	7
vegan cooking	10	8
vegan athletics	1	1
varsity soccer	280	248
varsity football	941	869
varsity Football	2	2
various kinds of drink	1	1
use cameras	1	1
us supreme court	12	12
us dem	1	1
us Supreme Court	1	1
us FOOTBALL	1	1
unofficial sequel	113	109
unofficial Italian sequel	1	1
university of california berkeley	3	2
university of California, Berkeley	1	1
universe of Star Wars	8	8
united states supreme court	1	1
united states Supreme Court	2	2
union of India	15	15
undersea geology	2	2
uncontrolled growth	1	1
uncontrolled cell division	14	12
unclean vocals	292	240
unclean Vocals	1	1
uc berkeley	17	16
u s supreme court	2	2
two films	3234	3022
turned professional	3	2
tumour virus	4	3
tumour cells	132	104
tumors and cancer	4	4
tumor cell	271	224
trump donald	2	2
trained vocalist	1	1
train line	746	666
train engine	89	81
train Line	11	11
traditional horror film	1	1
trade center	6	5
trade and industry	491	447
tour de france	29	23
tour de France cycliste	1	1
tour de France	9	9
total vegetarian	1	1
total offense	1421	1051
top-flight status	1	1
top models	140	133
top model	387	341
top level of English football	1	1
top level	10073	8567
top flight	10084	8541
top fashion model	18	18
top division	6862	5499
top UK startup	1	1
top Model	9	9
tobacco use	297	212
tobacco smoking	196	175
tobacco addiction	13	12
tobacco Use	1	1
title role	9849	7617
timed race	1	1
time period	24	22
throat voice	1	1
throat singing	206	114
third film	1459	1339
theories of democracy	1	1
their mother	7455	6398
thefacebook com	13	8
the wikipedia	13	11
the war	152081	106791
the walt disney company	1	1
the voice	14777	11882
the university of california berkeley	2	1
the toss	1069	764
the top flight of English Football	4	4
the television series	12128	10600
the television adaptation	232	224
the star wars	2	2
the song's producer	1	1
the song s producer	97	96
the singer's native country	1	1
the same name	49343	46842
the same individual	1	1
the republic of korea	1	1
the republic of India	6	5
the renaissance	475	457
the race	57124	27059
the queen	7398	4932
the press	19015	16759
the present Queen	35	34
the premiership	1713	1423
the premier league	200	177
the premier League	2	2
the original Star Wars trilogy	91	84
the original Playstation game console,	1	1
the olympics	93	91
the olympic games	18	16
the olympic Games	1	1
the novel	41209	26994
the ncaa	5	4
the musician Prince	1	1
the modern literary form	1	1
the league	75682	45197
the land of South Korea,	1	1
the korean war	5	5
the kindle	3	3
the kentucky derby	8	8
the islamic republic of iran	2	2
the history of rock music	24	23
the history of professional boxing	1	1
the history of Rock music	1	1
the history of Rock Music	1	1
the game of football	136	134
the game of Football	2	2
the galaxy	32	23
the free encyclopedia	28	28
the franchise	12467	9992
the facebook	10	8
the eurovision song contest	3	3
the donald	5	5
the current president is African-American	1	1
the country	198540	152000
the contest	11897	8220
the Wikipedia	394	356
the Walt Disney studio	15	15
the Walt Disney corporation	2	2
the Walt Disney company	7	7
the Walt Disney Corporation	16	16
the Walt Disney Company's	1	1
the Walt Disney Company s	23	23
the Walt Disney Company History	1	1
the Walt Disney Company	423	380
the Walt Disney Co	8	7
the University of California, Berkeley	8	8
the University of California in Berkeley	1	1
the University of California at Berkeley	1319	1253
the University of California Berkeley	6952	6233
the University of California	20359	16366
the University Of California Berkeley	3	3
the United States Supreme Court	4253	3929
the United States House of Representatives	2	2
the United States Congress in Washington D.C.	1	1
the US Supreme Court	1	1
the U.S. House of Representatives	3	3
the U S supreme court	5	4
the U S Supreme court	11	11
the U S Supreme Court	3320	2806
the U S House of Representatives	4765	4224
the Trumps	1	1
the Toss	11	9
the Supreme Court	31857	19718
the Star wars	5	4
the Star Wars trilogy	19	18
the Star Wars Trilogy Special Edition	4	4
the Star Wars Trilogy	22	20
the Star Wars	1984	1347
the South	132028	94857
the Scottish nation	20	19
the Scottish Nation	24	23
the Scots	3467	2617
the Republic of Korea South Korea	68	67
the Republic of Korea	1916	1378
the Republic of India	424	400
the Republic Of India	1	1
the Renaissance	3654	3154
the Queen's	14	14
the Queen s	11428	9073
the Queen of the United Kingdom	50	49
the Queen of England	157	152
the Queen of Ceylon	1	1
the Queen of Canada	60	57
the Queen of Britain	1	1
the Queen	30937	22814
the Press	3575	2780
the Premiership	1187	922
the Premier league	56	52
the Premier League	8477	5467
the Premier 1 club	1	1
the Olympics	12720	9758
the Olympic games	510	481
the Olympic Games	6588	5539
the Novel	494	405
the North	125342	92837
the Ncaa	1	1
the NCAA	14331	9498
the Monarch of Ceylon who was also the Monarch of the United Kingdom	1	1
the Massachusetts institute of technology	1	1
the Massachusetts Institute of technology	1	1
the Massachusetts Institute of Technology MIT	528	518
the Massachusetts Institute of Technology (MIT)	1	1
the Massachusetts Institute of Technology	4085	3817
the Massachusetts Institute Of Technology	1	1
the MIT Corporation	45	40
the Korean war	190	174
the Korean War	11053	8106
the Kindle	152	106
the Kentucky derby	2	2
the Kentucky Derby	1824	1285
the KOREAN WAR	1	1
the Islamic republic of Iran	7	7
the Islamic State	1513	1083
the Islamic Republic of Iran	640	527
the Indian Subcontinent	845	766
the House	106944	67798
the Greek Olympics	1	1
the Game of Football	1	1
the Galaxy	3581	2165
the Facebook	291	270
the Eurovision song contest	74	67
